series_id        	year	period	       value	footnote_codes
PRS88003063      	1995	Q01	      43.354	
PRS88003063      	1995	Q02	      43.775	
PRS88003063      	1995	Q03	      44.328	
PRS88003063      	1995	Q04	      44.850	
PRS88003063      	1995	Q05	      44.077	
PRS88003063      	1996	Q01	      45.389	
PRS88003063      	1996	Q02	      46.242	
PRS88003063      	1996	Q03	      46.976	
PRS88003063      	1996	Q04	      47.697	
PRS88003063      	1996	Q05	      46.576	
PRS88003063      	1997	Q01	      48.637	
PRS88003063      	1997	Q02	      49.409	
PRS88003063      	1997	Q03	      50.324	
PRS88003063      	1997	Q04	      51.543	
PRS88003063      	1997	Q05	      49.978	
PRS88003063      	1998	Q01	      52.576	
PRS88003063      	1998	Q02	      53.551	
PRS88003063      	1998	Q03	      54.505	
PRS88003063      	1998	Q04	      55.433	
PRS88003063      	1998	Q05	      54.016	
PRS88003063      	1999	Q01	      56.615	
PRS88003063      	1999	Q02	      57.151	
PRS88003063      	1999	Q03	      57.954	
PRS88003063      	1999	Q04	      59.439	
PRS88003063      	1999	Q05	      57.790	
PRS88003063      	2000	Q01	      61.826	
PRS88003063      	2000	Q02	      62.164	
PRS88003063      	2000	Q03	      63.459	
PRS88003063      	2000	Q04	      63.779	
PRS88003063      	2000	Q05	      62.807	
PRS88003063      	2001	Q01	      63.080	
PRS88003063      	2001	Q02	      62.729	
PRS88003063      	2001	Q03	      62.258	
PRS88003063      	2001	Q04	      62.111	
PRS88003063      	2001	Q05	      62.545	
PRS88003063      	2002	Q01	      61.431	
PRS88003063      	2002	Q02	      61.897	
PRS88003063      	2002	Q03	      61.926	
PRS88003063      	2002	Q04	      62.002	
PRS88003063      	2002	Q05	      61.814	
PRS88003063      	2003	Q01	      61.615	
PRS88003063      	2003	Q02	      62.346	
PRS88003063      	2003	Q03	      63.064	
PRS88003063      	2003	Q04	      63.991	
PRS88003063      	2003	Q05	      62.754	
PRS88003063      	2004	Q01	      64.183	
PRS88003063      	2004	Q02	      65.258	
PRS88003063      	2004	Q03	      66.436	
PRS88003063      	2004	Q04	      66.804	
PRS88003063      	2004	Q05	      65.670	
PRS88003063      	2005	Q01	      67.433	
PRS88003063      	2005	Q02	      68.051	
PRS88003063      	2005	Q03	      69.071	
PRS88003063      	2005	Q04	      69.818	
PRS88003063      	2005	Q05	      68.593	
PRS88003063      	2006	Q01	      71.339	
PRS88003063      	2006	Q02	      71.668	
PRS88003063      	2006	Q03	      72.035	
PRS88003063      	2006	Q04	      73.211	
PRS88003063      	2006	Q05	      72.063	
PRS88003063      	2007	Q01	      74.796	
PRS88003063      	2007	Q02	      75.009	
PRS88003063      	2007	Q03	      75.155	
PRS88003063      	2007	Q04	      75.836	
PRS88003063      	2007	Q05	      75.199	
PRS88003063      	2008	Q01	      76.471	
PRS88003063      	2008	Q02	      76.265	
PRS88003063      	2008	Q03	      76.246	
PRS88003063      	2008	Q04	      75.806	
PRS88003063      	2008	Q05	      76.197	
PRS88003063      	2009	Q01	      71.393	
PRS88003063      	2009	Q02	      71.542	
PRS88003063      	2009	Q03	      71.321	
PRS88003063      	2009	Q04	      71.720	
PRS88003063      	2009	Q05	      71.494	
PRS88003063      	2010	Q01	      71.313	
PRS88003063      	2010	Q02	      72.563	
PRS88003063      	2010	Q03	      73.285	
PRS88003063      	2010	Q04	      73.822	
PRS88003063      	2010	Q05	      72.746	
PRS88003063      	2011	Q01	      75.858	
PRS88003063      	2011	Q02	      76.111	
PRS88003063      	2011	Q03	      76.892	
PRS88003063      	2011	Q04	      76.518	
PRS88003063      	2011	Q05	      76.345	
PRS88003063      	2012	Q01	      79.307	
PRS88003063      	2012	Q02	      80.147	
PRS88003063      	2012	Q03	      80.248	
PRS88003063      	2012	Q04	      82.132	
PRS88003063      	2012	Q05	      80.458	
PRS88003063      	2013	Q01	      82.268	
PRS88003063      	2013	Q02	      83.105	
PRS88003063      	2013	Q03	      83.466	
PRS88003063      	2013	Q04	      84.549	
PRS88003063      	2013	Q05	      83.347	
PRS88003063      	2014	Q01	      86.230	
PRS88003063      	2014	Q02	      87.080	
PRS88003063      	2014	Q03	      88.284	
PRS88003063      	2014	Q04	      89.892	
PRS88003063      	2014	Q05	      87.871	
PRS88003063      	2015	Q01	      91.153	
PRS88003063      	2015	Q02	      92.169	
PRS88003063      	2015	Q03	      93.158	
PRS88003063      	2015	Q04	      93.928	
PRS88003063      	2015	Q05	      92.602	
PRS88003063      	2016	Q01	      93.875	
PRS88003063      	2016	Q02	      94.477	
PRS88003063      	2016	Q03	      95.414	
PRS88003063      	2016	Q04	      96.736	
PRS88003063      	2016	Q05	      95.126	
PRS88003063      	2017	Q01	      98.167	
PRS88003063      	2017	Q02	      99.193	
PRS88003063      	2017	Q03	     100.504	
PRS88003063      	2017	Q04	     102.136	
PRS88003063      	2017	Q05	     100.000	
PRS88003063      	2018	Q01	     103.828	
PRS88003063      	2018	Q02	     104.785	
PRS88003063      	2018	Q03	     106.340	
PRS88003063      	2018	Q04	     107.356	
PRS88003063      	2018	Q05	     105.577	
PRS88003063      	2019	Q01	     109.694	
PRS88003063      	2019	Q02	     110.415	
PRS88003063      	2019	Q03	     110.842	
PRS88003063      	2019	Q04	     112.116	
PRS88003063      	2019	Q05	     110.767	
PRS88003063      	2020	Q01	     112.903	
PRS88003063      	2020	Q02	     104.532	
PRS88003063      	2020	Q03	     110.558	
PRS88003063      	2020	Q04	     115.473	
PRS88003063      	2020	Q05	     110.866	
PRS88003063      	2021	Q01	     116.602	
PRS88003063      	2021	Q02	     120.333	
PRS88003063      	2021	Q03	     124.210	
PRS88003063      	2021	Q04	     127.960	
PRS88003063      	2021	Q05	     122.277	
PRS88003063      	2022	Q01	     129.809	
PRS88003063      	2022	Q02	     131.333	
PRS88003063      	2022	Q03	     134.494	
PRS88003063      	2022	Q04	     134.742	
PRS88003063      	2022	Q05	     132.594	
PRS88003063      	2023	Q01	     137.434	
PRS88003063      	2023	Q02	     139.221	
PRS88003063      	2023	Q03	     140.925	
PRS88003063      	2023	Q04	     142.417	
PRS88003063      	2023	Q05	     139.999	
PRS88003063      	2024	Q01	     146.606	
PRS88003063      	2024	Q02	     147.423	
PRS88003063      	2024	Q03	     148.041	R
PRS88003081      	1995	Q01	         8.5	
PRS88003081      	1995	Q02	         6.5	
PRS88003081      	1995	Q03	         7.5	
PRS88003081      	1995	Q04	         5.6	
PRS88003081      	1995	Q05	         7.0	
PRS88003081      	1996	Q01	         7.9	
PRS88003081      	1996	Q02	         8.3	
PRS88003081      	1996	Q03	         6.1	
PRS88003081      	1996	Q04	         7.2	
PRS88003081      	1996	Q05	         7.4	
PRS88003081      	1997	Q01	         6.8	
PRS88003081      	1997	Q02	         6.9	
PRS88003081      	1997	Q03	         8.7	
PRS88003081      	1997	Q04	         6.6	
PRS88003081      	1997	Q05	         7.3	
PRS88003081      	1998	Q01	         3.0	
PRS88003081      	1998	Q02	         2.4	
PRS88003081      	1998	Q03	         1.5	
PRS88003081      	1998	Q04	         1.1	
PRS88003081      	1998	Q05	         2.0	
PRS88003081      	1999	Q01	         5.1	
PRS88003081      	1999	Q02	         5.2	
PRS88003081      	1999	Q03	         2.9	
PRS88003081      	1999	Q04	         4.1	
PRS88003081      	1999	Q05	         4.3	
PRS88003081      	2000	Q01	         3.4	
PRS88003081      	2000	Q02	         3.6	
PRS88003081      	2000	Q03	         3.6	
PRS88003081      	2000	Q04	         1.3	
PRS88003081      	2000	Q05	         3.0	
PRS88003081      	2001	Q01	        -0.7	
PRS88003081      	2001	Q02	        -1.0	
PRS88003081      	2001	Q03	        -1.7	
PRS88003081      	2001	Q04	        -2.0	
PRS88003081      	2001	Q05	        -1.3	
PRS88003081      	2002	Q01	         3.0	
PRS88003081      	2002	Q02	         3.6	
PRS88003081      	2002	Q03	         6.3	
PRS88003081      	2002	Q04	        11.7	
PRS88003081      	2002	Q05	         6.1	
PRS88003081      	2003	Q01	         7.0	
PRS88003081      	2003	Q02	         6.6	
PRS88003081      	2003	Q03	         7.8	
PRS88003081      	2003	Q04	         5.8	
PRS88003081      	2003	Q05	         6.8	
PRS88003081      	2004	Q01	        10.1	
PRS88003081      	2004	Q02	        11.5	
PRS88003081      	2004	Q03	        11.2	
PRS88003081      	2004	Q04	        10.8	
PRS88003081      	2004	Q05	        10.9	
PRS88003081      	2005	Q01	        10.8	
PRS88003081      	2005	Q02	        12.2	
PRS88003081      	2005	Q03	         9.1	
PRS88003081      	2005	Q04	        14.2	
PRS88003081      	2005	Q05	        11.6	
PRS88003081      	2006	Q01	        11.3	
PRS88003081      	2006	Q02	         7.9	
PRS88003081      	2006	Q03	        12.9	
PRS88003081      	2006	Q04	         5.5	
PRS88003081      	2006	Q05	         9.3	
PRS88003081      	2007	Q01	         3.8	
PRS88003081      	2007	Q02	         5.0	
PRS88003081      	2007	Q03	        -1.6	
PRS88003081      	2007	Q04	         0.8	
PRS88003081      	2007	Q05	         1.9	
PRS88003081      	2008	Q01	        -0.7	
PRS88003081      	2008	Q02	        -1.9	
PRS88003081      	2008	Q03	         5.4	
PRS88003081      	2008	Q04	        -1.0	
PRS88003081      	2008	Q05	         0.4	
PRS88003081      	2009	Q01	        -3.8	
PRS88003081      	2009	Q02	        -6.6	
PRS88003081      	2009	Q03	        -9.9	
PRS88003081      	2009	Q04	        -0.4	
PRS88003081      	2009	Q05	        -5.2	
PRS88003081      	2010	Q01	         8.0	
PRS88003081      	2010	Q02	        12.2	
PRS88003081      	2010	Q03	        15.5	
PRS88003081      	2010	Q04	         8.8	
PRS88003081      	2010	Q05	        11.1	
PRS88003081      	2011	Q01	         3.4	
PRS88003081      	2011	Q02	         7.1	
PRS88003081      	2011	Q03	         4.1	
PRS88003081      	2011	Q04	         6.9	
PRS88003081      	2011	Q05	         5.4	
PRS88003081      	2012	Q01	        10.8	
PRS88003081      	2012	Q02	         6.9	
PRS88003081      	2012	Q03	         4.4	
PRS88003081      	2012	Q04	         4.3	
PRS88003081      	2012	Q05	         6.5	
PRS88003081      	2013	Q01	         4.7	
PRS88003081      	2013	Q02	         3.4	
PRS88003081      	2013	Q03	         4.4	
PRS88003081      	2013	Q04	         3.7	
PRS88003081      	2013	Q05	         4.0	
PRS88003081      	2014	Q01	        -0.3	
PRS88003081      	2014	Q02	         4.0	
PRS88003081      	2014	Q03	         7.8	
PRS88003081      	2014	Q04	         7.6	
PRS88003081      	2014	Q05	         4.8	
PRS88003081      	2015	Q01	         7.7	
PRS88003081      	2015	Q02	         3.0	
PRS88003081      	2015	Q03	         0.9	
PRS88003081      	2015	Q04	        -0.7	
PRS88003081      	2015	Q05	         2.6	
PRS88003081      	2016	Q01	         0.7	
PRS88003081      	2016	Q02	        -1.1	
PRS88003081      	2016	Q03	        -1.6	
PRS88003081      	2016	Q04	        -0.1	
PRS88003081      	2016	Q05	        -0.5	
PRS88003081      	2017	Q01	         1.5	
PRS88003081      	2017	Q02	         4.7	
PRS88003081      	2017	Q03	         3.6	
PRS88003081      	2017	Q04	         5.2	
PRS88003081      	2017	Q05	         3.7	
PRS88003081      	2018	Q01	         4.7	
PRS88003081      	2018	Q02	         6.0	
PRS88003081      	2018	Q03	         7.5	
PRS88003081      	2018	Q04	         6.2	
PRS88003081      	2018	Q05	         6.1	
PRS88003081      	2019	Q01	         4.4	
PRS88003081      	2019	Q02	         3.0	
PRS88003081      	2019	Q03	         4.3	
PRS88003081      	2019	Q04	         3.7	
PRS88003081      	2019	Q05	         3.8	
PRS88003081      	2020	Q01	        -0.2	
PRS88003081      	2020	Q02	       -18.4	
PRS88003081      	2020	Q03	        -6.9	
PRS88003081      	2020	Q04	        -2.2	
PRS88003081      	2020	Q05	        -6.9	
PRS88003081      	2021	Q01	         9.8	
PRS88003081      	2021	Q02	        39.5	
PRS88003081      	2021	Q03	        22.0	
PRS88003081      	2021	Q04	        20.2	
PRS88003081      	2021	Q05	        22.1	
PRS88003081      	2022	Q01	        17.8	
PRS88003081      	2022	Q02	        18.0	
PRS88003081      	2022	Q03	        17.1	
PRS88003081      	2022	Q04	        13.1	
PRS88003081      	2022	Q05	        16.4	
PRS88003081      	2023	Q01	         6.7	
PRS88003081      	2023	Q02	         2.4	
PRS88003081      	2023	Q03	         2.7	
PRS88003081      	2023	Q04	         5.2	
PRS88003081      	2023	Q05	         4.2	
PRS88003081      	2024	Q01	         5.6	
PRS88003081      	2024	Q02	         6.3	
PRS88003081      	2024	Q03	         5.4	
PRS88003082      	1995	Q01	        -0.8	
PRS88003082      	1995	Q02	         4.8	
PRS88003082      	1995	Q03	        14.1	
PRS88003082      	1995	Q04	         4.8	
PRS88003082      	1995	Q05	         7.0	
PRS88003082      	1996	Q01	         8.2	
PRS88003082      	1996	Q02	         6.4	
PRS88003082      	1996	Q03	         5.1	
PRS88003082      	1996	Q04	         9.2	
PRS88003082      	1996	Q05	         7.4	
PRS88003082      	1997	Q01	         6.6	
PRS88003082      	1997	Q02	         6.7	
PRS88003082      	1997	Q03	        12.5	
PRS88003082      	1997	Q04	         0.8	
PRS88003082      	1997	Q05	         7.3	
PRS88003082      	1998	Q01	        -6.9	
PRS88003082      	1998	Q02	         4.1	
PRS88003082      	1998	Q03	         8.4	
PRS88003082      	1998	Q04	        -0.6	
PRS88003082      	1998	Q05	         2.0	
PRS88003082      	1999	Q01	         8.6	
PRS88003082      	1999	Q02	         4.7	
PRS88003082      	1999	Q03	        -0.8	
PRS88003082      	1999	Q04	         4.0	
PRS88003082      	1999	Q05	         4.3	
PRS88003082      	2000	Q01	         5.9	
PRS88003082      	2000	Q02	         5.2	
PRS88003082      	2000	Q03	        -0.6	
PRS88003082      	2000	Q04	        -5.0	
PRS88003082      	2000	Q05	         3.0	
PRS88003082      	2001	Q01	        -2.1	
PRS88003082      	2001	Q02	         4.1	
PRS88003082      	2001	Q03	        -3.6	
PRS88003082      	2001	Q04	        -6.2	
PRS88003082      	2001	Q05	        -1.3	
PRS88003082      	2002	Q01	        19.3	
PRS88003082      	2002	Q02	         6.9	
PRS88003082      	2002	Q03	         6.6	
PRS88003082      	2002	Q04	        14.5	
PRS88003082      	2002	Q05	         6.1	
PRS88003082      	2003	Q01	         0.7	
PRS88003082      	2003	Q02	         5.1	
PRS88003082      	2003	Q03	        11.5	
PRS88003082      	2003	Q04	         6.2	
PRS88003082      	2003	Q05	         6.8	
PRS88003082      	2004	Q01	        17.9	
PRS88003082      	2004	Q02	        10.9	
PRS88003082      	2004	Q03	        10.0	
PRS88003082      	2004	Q04	         4.7	
PRS88003082      	2004	Q05	        10.9	
PRS88003082      	2005	Q01	        18.2	
PRS88003082      	2005	Q02	        16.3	
PRS88003082      	2005	Q03	        -1.8	
PRS88003082      	2005	Q04	        25.7	
PRS88003082      	2005	Q05	        11.6	
PRS88003082      	2006	Q01	         7.0	
PRS88003082      	2006	Q02	         2.5	
PRS88003082      	2006	Q03	        17.9	
PRS88003082      	2006	Q04	        -4.1	
PRS88003082      	2006	Q05	         9.3	
PRS88003082      	2007	Q01	         0.0	
PRS88003082      	2007	Q02	         7.6	
PRS88003082      	2007	Q03	        -9.3	
PRS88003082      	2007	Q04	         5.9	
PRS88003082      	2007	Q05	         1.9	
PRS88003082      	2008	Q01	        -6.0	
PRS88003082      	2008	Q02	         2.9	
PRS88003082      	2008	Q03	        20.7	
PRS88003082      	2008	Q04	       -17.6	
PRS88003082      	2008	Q05	         0.4	
PRS88003082      	2009	Q01	       -16.3	
PRS88003082      	2009	Q02	        -8.4	
PRS88003082      	2009	Q03	         4.4	
PRS88003082      	2009	Q04	        23.2	
PRS88003082      	2009	Q05	        -5.2	
PRS88003082      	2010	Q01	        15.7	
PRS88003082      	2010	Q02	         6.3	
PRS88003082      	2010	Q03	        17.5	
PRS88003082      	2010	Q04	        -3.1	
PRS88003082      	2010	Q05	        11.1	
PRS88003082      	2011	Q01	        -5.7	
PRS88003082      	2011	Q02	        22.3	
PRS88003082      	2011	Q03	         5.2	
PRS88003082      	2011	Q04	         7.6	
PRS88003082      	2011	Q05	         5.4	
PRS88003082      	2012	Q01	         9.0	
PRS88003082      	2012	Q02	         5.7	
PRS88003082      	2012	Q03	        -4.1	
PRS88003082      	2012	Q04	         6.9	
PRS88003082      	2012	Q05	         6.5	
PRS88003082      	2013	Q01	        11.0	
PRS88003082      	2013	Q02	         0.3	
PRS88003082      	2013	Q03	        -0.2	
PRS88003082      	2013	Q04	         3.9	
PRS88003082      	2013	Q05	         4.0	
PRS88003082      	2014	Q01	        -4.8	
PRS88003082      	2014	Q02	        18.4	
PRS88003082      	2014	Q03	        15.3	
PRS88003082      	2014	Q04	         3.2	
PRS88003082      	2014	Q05	         4.8	
PRS88003082      	2015	Q01	        -4.4	
PRS88003082      	2015	Q02	        -1.0	
PRS88003082      	2015	Q03	         6.1	
PRS88003082      	2015	Q04	        -3.2	
PRS88003082      	2015	Q05	         2.6	
PRS88003082      	2016	Q01	         1.1	
PRS88003082      	2016	Q02	        -7.7	
PRS88003082      	2016	Q03	         4.0	
PRS88003082      	2016	Q04	         2.4	
PRS88003082      	2016	Q05	        -0.5	
PRS88003082      	2017	Q01	         7.8	
PRS88003082      	2017	Q02	         4.6	
PRS88003082      	2017	Q03	        -0.1	
PRS88003082      	2017	Q04	         8.7	
PRS88003082      	2017	Q05	         3.7	
PRS88003082      	2018	Q01	         5.6	
PRS88003082      	2018	Q02	        10.1	
PRS88003082      	2018	Q03	         5.6	
PRS88003082      	2018	Q04	         3.8	
PRS88003082      	2018	Q05	         6.1	
PRS88003082      	2019	Q01	        -1.6	
PRS88003082      	2019	Q02	         4.2	
PRS88003082      	2019	Q03	        11.2	
PRS88003082      	2019	Q04	         1.5	
PRS88003082      	2019	Q05	         3.8	
PRS88003082      	2020	Q01	       -15.8	
PRS88003082      	2020	Q02	       -53.4	
PRS88003082      	2020	Q03	        88.6	
PRS88003082      	2020	Q04	        23.8	
PRS88003082      	2020	Q05	        -6.9	
PRS88003082      	2021	Q01	        33.7	
PRS88003082      	2021	Q02	        21.2	
PRS88003082      	2021	Q03	        10.6	
PRS88003082      	2021	Q04	        16.3	
PRS88003082      	2021	Q05	        22.1	
PRS88003082      	2022	Q01	        23.4	
PRS88003082      	2022	Q02	        21.9	
PRS88003082      	2022	Q03	         7.5	
PRS88003082      	2022	Q04	         1.0	
PRS88003082      	2022	Q05	        16.4	
